text,anotacion,id
Pandemia mundial por #COVID19 - #coronavirus.  Medidas drásticas doquier... no en México. Pegan al #CJNG en EUA Cae #HarveyWeinstein  La consulta municipal en Hermosillo  #PuenteVerde: Rescate del libro gris  Masculinidades y más #FelizJueves  Así va el #COVID19 (Via @Reforma) https://t.co/X4cx2mb1cH,0,1238093057901375488
¿Silvano aureoles no era el que usaba cubreboca hasta cuando se bañaba?  Menos mal hay expertos como Gatell que anuncio que el cubreboca no era suficiente ni total en prevención de contagio de covid. ☺️ #FelizJueves,0,1304172165097496582
Impartió Cenapred cursos sobre COVID-19 a directores de Protección Civil.  #México @Notimex   https://t.co/LDuhCpYlfB,1,1349029078918172677
"Hospitalizan a Norberto Rivera por COVID-19  La Arquidiócesis Primada de México confirmó que el Arzobispo Emérito,  ha sido hospitalizado por complicaciones derivadas del COVID-19  https://t.co/0YHxoQc8FZ https://t.co/WuXIcGEkyn",-1,1350680399324860417
"BUENOS DÍAS MUNDOOO,  BUENOS DÍAS CANCÚN esta mañana en @SIPSENOTICIAS #PrimeraEmisión hablaremos de Covid 19, semáforo epidemiológico Quintana Roo,  socavón en carretera federal, ayuda por inundaciones,  Forbes y la pregunta del día 7:00hrs por la señal de @SIPSETV NO FALTEN!!! https://t.co/W2hJ6sI9dp",0,1272484678549856262
"Víctor, ""el niño astronauta"" que acude por sus vacunas al IMSS: Como medida para prevenir el contagio contra el Covid-19, Alhoani le confeccionó un traje de astronauta a Víctor, su hijo, para llevarlo a vacunar al Hospital General de… https://t.co/HS3eJRwDYM (vía ElUniversal) https://t.co/FfBEwQfT1Z",0,1297367850286424064
En el covitario es cuando aprecias todo lo bueno de la vida. Por eso mi tendencia tóxica de querer seguir entrando. #COVIDー19 #COVID19,0,1358598647269711872
"El @Covid19 puede ser peligroso en cualquier persona con un sistema inmune deprimido. En el caso del #VIH, si se tiene acceso ininterrumpido al tratamiento, no tendría porque ser un segmento vulnerable. De ahí la importancia de que el sector salud garantice el suministro de ARVs. https://t.co/XkmZOF1jgL",-1,1252037252789596161
@HLGatell Esperemos llegar con vida a cuando nos toque la vacuna 😑.,-1,1356244038588919818
Leyendo Vicente lucha a muerte contra el covid; así pide ayuda en https://t.co/QmQO6hJVbV vía @Excelsior,0,1287573690670956545
"#Noticias #Veracruz  #Coronavirus #COVID19 ACTUALIZACIÓN DEL CORONAVIRUS EN VERACRUZ, 7 DE MAYO DE 2020  -&gt;958 Casos Activos -&gt;98 Fallecimientos https://t.co/bPDQwIhe1V",0,1258592929188200448
"@Tu_IMSS hola, solo para preguntar qué va a pasar con las citas de especialidad programadas en el hospital la raza ? Todo sigue igual? O con motivo del covid y el sarampión se posponen o cancelan ? Agradezco su amable respuesta.",0,1244797833544228864
Anoche soñé que recibía una hoja que eran los resultados de pcr positivo para covid19 🤐,0,1294398374272270336
"Según el mapa de coronavirus en México,16 entidades del país que inician el semáforo naranja y 16 permanecen en rojo, México registra 146,837 casos positivos totales de covid. 22,398 confirmados activos y 17,141 defunciones desde el inicio de la epidemia. #BastaDeMentirasAMLO https://t.co/6pZ0Vm7INo",-1,1273632439328337920
"Y presume el soberbio secretario de salud chiapaneco, que por cierto es tabasqueño, una imposición de López, del éxito de la ""estrategia"" en el estado. En Chiapas murió mucha gente por Covid19. No sabemos cuántos. https://t.co/0Zpbi5TNJr",-1,1328161900857880578
@CCPR2019 @lafermagallanes Síguelo muchas dudas del covid y del uso de cubrebocas las aclara.   Este si es chingon no como @HLGatell https://t.co/U28eY2xOko,0,1276275401107652610
@Charlie82mx @MaweeOR Vas a necesitar mucho la vacuna de tu compañero porque para hablar de alguien que ya murió tienes muy buena calidad moral ojala te la apliquen cuando se muera alguien de tu familia o tu,0,1249140044851482624
Salgan HDSPTM como si ya existiera la Cura para ¡COVID19! Total más pendejos no queremos.,-1,1282098086945456129
"@Otherpointofvie Después de terminar de hacer el año de luto de casi 2 años y un año de COVID, de seguí percantando que porfin pude conectarme a hacer mis declaraciones de ingresos...  Curioso los ""indigenas"" pierden propiedades cuando no hacen caso de sus propias leyes y reglas de costumbres...",0,1349200349178032129
#DosAñosConRumbo ✌️  🟠 Juntos saldremos adelante de la #COVID19 🦠 y volveremos a las aulas con la vocación de siempre... #QuedateEnCasa #QuedateEnClase ✅ Mtro. Alfonso Cepeda Salas  Con el #SNTE al 💯 👉#UnoSomosTodos #TodosSomosUno ✔️  Ver documento 👉 https://t.co/TTb8GXsg2u https://t.co/IrBrAa0c0x,1,1331655596026818563
@beltrandelrio Era más importante en tu programa darle prioridad a la Dra. que está ayudando a las personas que tienen COVID que poner los deportes,0,1288490957005103104
"@DrChavezDiaz Uy tu no estas para saberlo y yo menos para contártelo, pregunta a una enfermera de la vieja guardia para que te platique como atendían esos casos y como era el proceso de vacunación. Saludos mi mama es enfermera 😉",0,1339403550607040512
"La @DiscapacidadNos une elaboró este documento:  ⚠️""Propuestas para la atención a Personas con disCAPACIDAD ante la actual pandemia del COVID-19""⚠️. ¿Te interesa? te dejo link👇🏻 link: https://t.co/F4iJDTykWe https://t.co/oWKwPjzEgh",0,1254099481685090305
"Pregunta curiosa: ¿en Sinaloa, ya no hay reportes diarios de la situación del Covid? Tengo varios días que, o se me han pasado, o de plano ya nadie da RT a esa Información...🤔",-1,1306715075185606656
"Si tienes que salir a trabajar sigue las siguientes recomendaciones para prevenir el COVID-19 ¡Si te cuidas tú, nos cuidamos todos!     #SomosOrgulloITSOEH #SomosLobos https://t.co/TKESWSEAdp",1,1316397159923806210
"Alberca, Acapulco, sin COVID y Mario siendo bebecito 😭👶 en Holiday Inn Resort Acapulco https://t.co/GtpYEQqQin",0,1344705936321986562
"📍En las últimas horas murieron por #Covid19 cuatro poblanos más en EE. UU., así lo el titular de @Segob_Puebla, @DavidMendezPue.  Agregó que a la fecha suman 177 poblanos muertos en el extranjero por esta causa   Vía @MiriamEspinozaa  📰 #SET #PueblaNoticias https://t.co/h3cFihnkG4",-1,1271095801356472325
"@anyamoon__ @rix El que vayas en contra de un sistema que ha sido comprobado que jala como el de la vacunación, pone en riesgo a mucha gente, y eso no se evita leyendo o no leyendo un twit. Es más un tema de responsabilidad que tiene cada uno con la sociedad, no de libertad de expresión.",0,1253363702079696896
"Reportan 3 decesos más por #Covid19 en #Tamaulipas en los mpios de #Altamira #Tampico y #NuevoLaredo  La cifra oficial en #Tamaulipas asciende a 875 confirmados, 306 recuperados y 53 defunciones https://t.co/JtZtSHgQBQ",-1,1260370978594586626
"Agradecemos al Instituto Tecnológico de Huauchinango, por sumarse a las acciones para disminuir los contagios por COVID-19, quienes acondicionaron una de las 5 cabinas sanitizantes, en los diferentes puntos del cuadro céntrico.  #SensibilidadTradiciónYProgreso https://t.co/BZ1jrBORHo",1,1357379048582885377
La cuenta de Covid Querétaro no solo evidencia a los irresponsables que se van de fiesta  También salen ahí los violadores en potencia Ese que estaba bien indignado por los feminicidios y a la vez maltrata a las chavas y las alcoholiza para intentar sobrepasarse con ellas.,-1,1260720408229294080
"@Arbolillo1ctm @DelegacionGAM @fchiguil Que pena con @fchiguil que se niega a concluir el hospital general de Cuautepec, a suministrar agua para el lavado constante y sanitizar unidades habitacionales, por eso tiene a la @TuAlcaldiaGAM en 1er lugar #Covid_19",-1,1262948584376467458
Yo atacando al COVID-19 https://t.co/xhAfgrKkmA,0,1243738020043354113
Qué es COVID? https://t.co/pLowbiuq4a,0,1344520012695011328
Lo bueno es que me había rapado la mitad de la cabeza y este #COVID-19 llega cuando me está creciendo y no se que hacer con él,0,1249454825319907329
"Por soberbia ysumisión con @lopezobrador_, @HLGatell no hace más pruebas a personas asintomáticas a pesar de saber que 40% de px con COVID-19 son asintomáticos. Deben hacer pruebas aleatorias seguimiento y aislamiento de casos y contactos para prevenir muertes! https://t.co/9lpbN4kZFg",-1,1296999198206787587
@anticuaeguiara Touché.!  Abrazo sin COVID  🙈,0,1253899211738877954
Gripon en tiempos de COVID19 #YaLlevameDiosito 🤧,0,1240494501396992002
#QuedateEnCasa Dile #AdiósALaTenencia solicita tu formato de pago; #whatsapp 9512758521 ó contacto@finanzasoaxaca.gob.mx Paga #EnLínea https://t.co/KMAG7y21XC Recoge tus placas y/o tarjeta de circulación cuando pase la contingencia. Con la #SanaDistancia nos protegemos del #Covid https://t.co/eUs24bQqR4,0,1271106133198098433
Actualización a las 15:00 hrs del 3 de abril sobre #COVID19 en #México #QuédateEnCasa  Fuente: https://t.co/5nT0EIlATa https://t.co/uMM7mPnxMi,0,1246180831380602880
@CarlosTorresF_ Presente con lluvia y mucho Covid en Huauchinango ☝️,0,1274573699790917632
"😷🤳🏼 #COVID19 #Michoacán #16deAgosto en Morelia ""Ciudad de la Cantera Rosa"" https://t.co/WRTYSbSvT5",0,1295231191856054274
"Amigos y seguidores, si pueden les pido una oración por mi papá ya que hoy es un día muy crítico para el por el COVID y confío que Dios y el poder de la oración nos sacaran adelante, muchas gracias. 🙏🏻",-1,1321835686241181699
"Van 2 mil 961 muertes por Covid-19 en México; hay 29,616 contagios https://t.co/QibhXCeQKd vía @El_Universal_Mx",-1,1258549751231868929
La vacuna que México necesita: Confianza   Comparto la Columna 📝 de mi Presidente @alitomorenoc  @PRI_Nacional  💚🤍❤️  👉🏻 https://t.co/ox5ZhOzQR6,0,1332705930140643335
"Gracias a su liderazgo y al gran trabajo que ha realizado en @BJAlcaldia para la prevención y combate a la pandemia #COVID19, @STaboadaMx es el alcalde con el mayor incremento de aprobación de la ciudadanía.   @AccionNacional sigue haciendo la diferencia en la CDMX y en México. https://t.co/qBr2TIloOw",1,1283113992773423109
Hoy hace un año la OMS declaró al COVID-19  como una pandemia,-1,1370045504093044741
"@vladimirgaleana Este señor cada día dice más tonterías, no  se ha enterado que México, País que preside, tiene 130 millones, con 120 mil vacunas quiere vacunar  a todos. No tiene a nadie que lo ubique para que no se note tanta tontería loca ?",-1,1345875240082165761
"Guaidó ha dado positivo para Covid19, lo único positivo que ha dado en todo este largo tiempo 😬",-1,1376233968731877379
"#VacunasEnChimalhuacán para todos nuestros abuelitos, lleva a tus seres queridos a vacunar https://t.co/xvQWk5aJpO",-1,1373023930244603904
El mesías poco a poco va perdiendo popularidad... la gente empieza a despertar del letargo #Mexico #covid https://t.co/PBGxvT10Ah,-1,1249581244486041600
"Al 13 de octubre de 2020 hay 825,340 casos confirmados #COVID19. Se han registrado 981,171 negativos, 84,420 defunciones confirmadas y 601,571 personas recuperadas. https://t.co/OtGfbkgWPq",-1,1316207488807636994
Les comparto este @BingenRM carita de bebé de la suerte para que no olviden lavarse las manos y cuidarse del Covid https://t.co/x4xZlJBhjf,0,1298700404033835014
"@belaaa_ahmad Esa quien es no son celos no para nada, distancia acuérdense del covid Por EzGür  BAY YANLIŞ ON STREAMING #SaveBayYanlışTodo nuestro carino  #BayYanlış  #CanYaman  #EzGür  #ÖzgeGürel",0,1311347332022259714
@Cuernito_Armani Nunca quiere subir 😢 y menos a COVID,0,1286528799132143616
Es neta @lopezobrador_ ?  Si no es por pruebas de COVID  es por esto.....🤬 RESUELVA y NO DE PROBLEMAS. https://t.co/tYnHkKGenw,0,1306651075890601984
"⚠️ATENCIÓN: YA NO TENEMOS FICHAS PARA ESTERILIZACIÓN, 📍Pero te esperamos para vacuna antirrábica gratuita 💉 y desparasitación a bajo costo #Texmelucan   Próxima campaña de esterilización: sábado 19 de septiembre, aparta tu cita. 📆  #tenenciaresponsabledemascotas https://t.co/NZXySO7SyZ",0,1300605178215723008
Muere el cuarto policía municipal de #Mexicali por #Covid19 https://t.co/2lYGyZlz1P,-1,1266116911533666304
"Mientras decenas de países dejan de usar vacuna de AstraZeneca, AMLO y su patiño Hugo López Gatell (y el otro, Jorge Alcocer) anuncian que gracias a sus extraordinarias dotes negociadoras, ya consiguieron unas vacunas adicionales para México de, adivinen quien... AstraZeneca",-1,1371828035150872577
"#domingo sonríe, y dime qué ves cuando me ves!  . . . #instagram #instagood #instamoment #insta #sonrie #googboy #instaguy #nikerunning #nike #nike✔️ #nikeshox #mexico #quedateencasa #cuarentena #covid19 #amor… https://t.co/fFa2eNoYXz",0,1290014162752425984
@guruchuirer Que se cuide el meado porque a los pintos les pega duro el covid19,0,1258977527554605056
#FelizSábado El presidente @Ortiz_Irapuato se encuentra en el programa 📻 Desayunando Con... en @ExaIrapuato escúchalo a través del 93.5 FM. Hablará sobre la vacunación contra el COVID y de los múltiples beneficios que traerá para la movilidad el Sistema Integral de Transporte. https://t.co/ZC6W0UUnOU,0,1375823547302612992
Y no hay vacuna....,-1,1290752496101494784
"@ErnestoHM6 @clau7603 @rafaelprietoc @DeniseDresserG Recuerden que la vacuna no previene la infección. Si vacunas al que sale, al volver a su casa infectará al mayor no vacunado y podría morir.",-1,1361437971367530497
@zoerobledo @Tu_IMSS Y los muertos por Covid? Y los doctores sin equipo? Y la corrupcion dentro del Imss? Por lo visto no te interesa nada de eso.... sigo esperando tu llamada,-1,1303321690747871234
09032021 #Dia352 de Aislamiento en 🇲🇽 #Dia376 de Pandemia en 🇲🇽 #Dia450 de Pandemia en el 🌎 #Dia77 de Vacunación en 🇲🇽 #Dia199 de Clases Virtuales #COVID19mx #Fase3 https://t.co/mTA6HNrVLa,0,1369862653565370370
"Esto les decía hace unos días, el problema ni siquiera son las vacunas, es que ni siquiera hay un plan de como vacunar a la gente. Y mientras el presidente se hace sueños guajiros de que va a iniciar primero por los pobres. https://t.co/dGnDAfmDYf",-1,1346935839729790976
"Por COVID-19, Ayuntamiento de Puebla pospone hasta junio la atención y recepción de documentos para el Servicio Militar Nacional clase 2002. https://t.co/pbgWpmYoOx",1,1251154842514362376
#Querétaro 😷| Se realizaron 84 acciones este fin de semana para mantener medidas sanitarias en contra del COVID-19 🦠  •  Se atendieron 37 reportes de fiestas el fin de semana y se debió detener a 8 personas 👉🏽 https://t.co/WjadUl6Z9S https://t.co/9tiRurS5q5,1,1267652248496156672
@karmz04 Testraño🥺 puto covid,-1,1360057176052613121
"@DamianAlcazar_ @FelipeCalderon Por unos cuantos pesos te vendes!!! Cuando hagas la película acuérdate de los niños con Cáncer, los feminicidios ,los  77 mil del covid y las no masacres!! Te mereces estar arrastrándote y así terminarás !!",0,1311487458354237442
"Para concientizar sobre el cuidado de la salud y la prevención de la enfermedad Covid 19, personal de la Dirección de Protección Civil supervisó este fin de semana en los principales centros comerciales de Xalapa el cumplimiento de los filtros sanitarios  https://t.co/10h0HIBfme",1,1361025622756106240
"Toma nota: La enfermedad de COVID-19 no se vuelve más grave al llegar al hospital, se vuelve más grave al tardar muchos días en acudir al hospital por miedo o pensar que no es nada grave.",0,1265137860048490497
"Llevamos las Jornadas por la Paz y la Salud a Valle Verde, Villas del Roble y Valle Imperial de #Tijuana, donde la ciudadanía en situación vulnerable recibió despensas y gel antibacterial.  #EnBCNosCuidamosTodos #Coronavirus #COVID19 #CoronavirusBC #COVID19BC https://t.co/7xVE6ijbRt",1,1249549481671966720
